đerđef	Turkish
đevrek	Turkish
đogat	Turkish
đon	Turkish
đubre	Turkish
đul	Turkish
đule	Turkish
đumruk	Turkish
đunah	Turkish
đuvegija	Turkish
šaban	Turkish
šafran	Turkish
šahin	Turkish
šal	Turkish
šamar	Turkish
šamija	Turkish
šašav	Turkish
šehadet	Turkish
šeher	Turkish
šejtan	Turkish
šerijat	Turkish
ševal	Turkish
šimšir	Turkish
šira	Turkish
škemba	Turkish
škembe	Turkish
šućur	Turkish
žep	Turkish
Aljaska	Russian
bodar	Russian
dača	Russian
jantar	Russian
kenguru	Russian
kist	Russian
kremlj	Russian
kružok	Russian
kvas	Russian
ličinka	Russian
mamut	Russian
mazut	Russian
mašta	Russian
morž	Russian
nagrada	Russian
nebosklon	Russian
nužda	Russian
odličan	Russian
ogroman	Russian
otmjen	Russian
pogibelj	Russian
poprište	Russian
posjetiti	Russian
praporčik	Russian
predlagati	Russian
predložiti	Russian
prevashodan	Russian
primijetiti	Russian
primjetan	Russian
provjeriti	Russian
raspolagati	Russian
razočarati	Russian
razred	Russian
revan	Russian
revnost	Russian
samovar	Russian
savršen	Russian
Saša	Russian
smjena	Russian
sredstvo	Russian
stranica	Russian
strog	Russian
sujeverje	Russian
sujevjerje	Russian
sukladan	Russian
svirep	Russian
tovariš	Russian
votka	Russian
činovnik	Russian
šapka	Russian
žrec	Russian
